time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2023-01-01T00:00,10.3,77,0,0,1008.1,0,2.51
2023-01-01T01:00,9.5,81,0,0,1007.9,0,2.37
2023-01-01T02:00,9.5,82,0,0,1007.3,1,2.37
2023-01-01T03:00,9.4,82,0,0,1007.2,4,2.33
2023-01-01T04:00,9,83,0,0,1007,10,2.28
2023-01-01T05:00,9.3,80,0,1,1007,25,2.19
2023-01-01T06:00,9.4,80,0,1,1007.5,38,2.1
2023-01-01T07:00,10.2,76,0,1,1007.8,46,2.19
2023-01-01T08:00,10.3,75,0,1,1008.4,45,2.46
2023-01-01T09:00,10.4,76,0,1,1008.3,46,2.91
2023-01-01T10:00,12.6,67,0,2,1008.8,52,3.04
2023-01-01T11:00,12.5,67,0,2,1008.7,56,3.05
2023-01-01T12:00,12.3,68,0,2,1007.7,58,2.95
2023-01-01T13:00,14.3,64,0,2,1006.3,58,3
2023-01-01T14:00,14.7,64,0,2,1005.2,59,2.91
2023-01-01T15:00,15.5,61,0,2,1004.5,58,2.56
2023-01-01T16:00,15.5,65,0,2,1004.3,59,2.11
2023-01-01T17:00,15.5,66,0,2,1004.3,59,1.7
2023-01-01T18:00,14.7,70,0,2,1005,60,1.49
2023-01-01T19:00,15.1,69,0,2,1005.4,60,1.3
2023-01-01T20:00,15.4,69,0,2,1006.2,60,1.53
2023-01-01T21:00,15.7,68,0,2,1006.4,60,1.92
2023-01-01T22:00,15.2,69,0,2,1007.1,60,2.15
2023-01-01T23:00,14.3,75,0.6,53,1007.6,59,2.38
2023-01-02T00:00,14,76,0.1,51,1007.5,60,2.67
2023-01-02T01:00,13.3,80,0.6,53,1007,60,2.67
2023-01-02T02:00,12.6,83,0.2,51,1006.7,47,2.65
2023-01-02T03:00,12.3,85,0.1,51,1006.7,60,2.57
2023-01-02T04:00,12.5,84,0.3,51,1006.4,55,2.79
2023-01-02T05:00,12.5,83,0,2,1006.5,59,3.01
2023-01-02T06:00,12.5,79,0,1,1007,48,2.64
2023-01-02T07:00,12.6,75,0,1,1007.1,24,2.73
2023-01-02T08:00,12.5,74,0,1,1008.4,36,3.54
2023-01-02T09:00,12.4,74,0,2,1008.8,51,3.79
2023-01-02T10:00,14.2,65,0,2,1009.3,54,3.98
2023-01-02T11:00,14.3,65,0,1,1008.1,48,3.98
2023-01-02T12:00,13.8,67,0,1,1007.2,43,3.94
2023-01-02T13:00,15.2,64,0,1,1006.1,40,3.83
2023-01-02T14:00,15.7,63,0,1,1005.3,48,3.93
2023-01-02T15:00,15.8,63,0,2,1004.7,52,3.96
2023-01-02T16:00,15.9,64,0,2,1004.9,52,3.93
2023-01-02T17:00,15.9,64,0,2,1005.2,57,3.54
2023-01-02T18:00,15.5,65,0,2,1005.8,57,2.89
2023-01-02T19:00,15.4,64,0,2,1006.7,56,3.55
2023-01-02T20:00,14.9,64,0,1,1007.4,44,4
2023-01-02T21:00,14.6,65,0,1,1007.9,50,3.83
2023-01-02T22:00,13.9,66,0,1,1008.4,45,3.42
2023-01-02T23:00,13.7,67,0,1,1008.3,40,3.32
2023-01-03T00:00,13.8,67,0,1,1008.6,44,3.16
2023-01-03T01:00,13,70,0,2,1008.3,58,3.2
2023-01-03T02:00,13.1,70,0,2,1008.1,57,3.32
2023-01-03T03:00,13,70,0,2,1007.6,61,3.64
2023-01-03T04:00,12.4,73,0,2,1007.6,68,3.58
2023-01-03T05:00,12.4,72,0.1,51,1007.6,62,3.29
2023-01-03T06:00,11.3,81,0.7,53,1007.8,62,2.56
2023-01-03T07:00,11.1,86,0.4,51,1008.6,67,2.85
2023-01-03T08:00,10.7,90,0.2,51,1009.4,88,3.38
2023-01-03T09:00,11.1,90,0.2,51,1009.2,100,3.67
2023-01-03T10:00,12.8,81,0.1,51,1009.5,52,3.53
2023-01-03T11:00,13.5,75,0,2,1009.1,72,3.96
2023-01-03T12:00,13.8,72,0,2,1008.5,59,3.73
2023-01-03T13:00,15.6,65,0,2,1007.3,64,3.72
2023-01-03T14:00,15.6,63,0,3,1006.6,100,3.51
2023-01-03T15:00,15.6,64,0,3,1006.1,100,3.45
2023-01-03T16:00,15.2,65,0,3,1005.8,100,3.38
2023-01-03T17:00,14.5,67,0,3,1005.7,100,3.18
2023-01-03T18:00,14.6,67,0,3,1005.4,100,2.06
2023-01-03T19:00,14.4,68,0,3,1006.1,100,2.38
2023-01-03T20:00,14.3,70,0,3,1007.1,100,2.89
2023-01-03T21:00,14.4,70,0,3,1007.2,100,3.04
2023-01-03T22:00,14,69,0,3,1007.4,89,2.97
2023-01-03T23:00,13.6,72,0,3,1007.5,82,2.69
2023-01-04T00:00,13.4,72,0,3,1007.6,100,2.6
2023-01-04T01:00,12.9,75,0,3,1007.2,100,2.42
2023-01-04T02:00,12.9,75,0,3,1007.1,100,2.44
2023-01-04T03:00,12.8,75,0,3,1006.8,100,2.44
2023-01-04T04:00,12.5,78,0.1,51,1006.5,100,2.33
2023-01-04T05:00,12.5,79,0.2,51,1006.2,100,2.28
2023-01-04T06:00,12.1,84,0.2,51,1006.5,100,1.96
2023-01-04T07:00,12.1,84,0.1,51,1007.2,100,2.16
2023-01-04T08:00,12,84,0,3,1008.1,100,2.31
2023-01-04T09:00,12.7,79,0,3,1008.4,100,2.55
2023-01-04T10:00,14.8,71,0,3,1008.7,95,2.46
2023-01-04T11:00,15.7,68,0,3,1008.2,83,2.51
2023-01-04T12:00,16.6,65,0,3,1007.4,81,2.51
2023-01-04T13:00,19.6,58,0,2,1006.3,76,2.28
2023-01-04T14:00,19.5,59,0,2,1005.5,78,2.16
2023-01-04T15:00,19.6,58,0,3,1004.9,86,2.24
2023-01-04T16:00,19.5,62,0,3,1004.8,84,2.46
2023-01-04T17:00,19.4,63,0,2,1005,80,2.51
2023-01-04T18:00,16.3,72,0,3,1004.8,100,1.65
2023-01-04T19:00,16.1,72,0,3,1005.3,100,1.87
2023-01-04T20:00,15.8,73,0,3,1006,100,1.66
2023-01-04T21:00,15.6,74,0,3,1006.3,100,1.7
2023-01-04T22:00,14.8,78,0,2,1006.6,63,1.39
2023-01-04T23:00,14.5,80,0,1,1006.7,47,1.08
2023-01-05T00:00,14.2,82,0,2,1006.8,60,1.17
2023-01-05T01:00,13.7,84,0,2,1006.5,75,1.21
2023-01-05T02:00,13.6,85,0,2,1006.3,78,1.21
2023-01-05T03:00,13.3,87,0,3,1005.8,94,1.3
2023-01-05T04:00,13.3,87,0,3,1005.8,100,1.3
2023-01-05T05:00,13.9,85,0,3,1006.2,100,1.39
2023-01-05T06:00,14.6,82,0,3,1006.6,100,1.36
2023-01-05T07:00,14.8,81,0,3,1007.2,83,1.39
2023-01-05T08:00,14.9,81,0,2,1007.9,68,1.61
2023-01-05T09:00,15.3,79,0,2,1008,75,1.53
2023-01-05T10:00,18.6,65,0,2,1008.5,71,2.15
2023-01-05T11:00,19.1,63,0,2,1008,71,2.51
2023-01-05T12:00,20,60,0,2,1007.5,60,2.85
2023-01-05T13:00,22.2,55,0,2,1006.1,51,3.04
2023-01-05T14:00,21.9,56,0,2,1005.2,53,3.07
2023-01-05T15:00,21.5,57,0,1,1004.3,37,2.95
2023-01-05T16:00,20.8,61,0,1,1004.2,26,2.82
2023-01-05T17:00,20.5,62,0,1,1004.5,29,2.28
2023-01-05T18:00,17.9,74,0,1,1004.5,36,2.05
2023-01-05T19:00,17.6,76,0,1,1005.4,45,1.64
2023-01-05T20:00,16.9,80,0,2,1005.9,55,1.89
2023-01-05T21:00,16.7,80,0,2,1005.8,57,1.49
2023-01-05T22:00,15.7,83,0,1,1006.6,38,1.55
2023-01-05T23:00,15.2,84,0,0,1006.4,13,1.58
2023-01-06T00:00,15.1,84,0,0,1006.3,12,1.84
2023-01-06T01:00,14,88,0,1,1006.3,23,1.93
2023-01-06T02:00,14,87,0,1,1006.1,30,2.19
2023-01-06T03:00,14.2,85,0,1,1006.1,30,2.34
2023-01-06T04:00,14,84,0,1,1006.2,29,2.72
2023-01-06T05:00,14,82,0,1,1006.7,29,3.04
2023-01-06T06:00,13.7,80,0,1,1007.3,28,2.97
2023-01-06T07:00,13.8,79,0,0,1007.6,14,3.32
2023-01-06T08:00,13.9,79,0,0,1008.2,10,3.64
2023-01-06T09:00,14.9,74,0,0,1008.6,5,4.18
2023-01-06T10:00,19.1,55,0,0,1008.9,5,4.53
2023-01-06T11:00,19.7,53,0,0,1008.6,7,4.81
2023-01-06T12:00,20.1,52,0,0,1007.6,8,4.96
2023-01-06T13:00,21.9,45,0,0,1006.1,13,5.03
2023-01-06T14:00,22,44,0,0,1005,18,4.9
2023-01-06T15:00,21.9,45,0,0,1004.2,10,4.88
2023-01-06T16:00,20.9,46,0,0,1004.2,6,4.66
2023-01-06T17:00,20.6,46,0,0,1004.2,8,3.69
2023-01-06T18:00,17.7,56,0,0,1004.3,19,1.94
2023-01-06T19:00,17.3,58,0,1,1004.8,23,2.04
2023-01-06T20:00,17.4,58,0,1,1005.5,27,2.16
2023-01-06T21:00,17.5,58,0,1,1005.5,23,2.57
2023-01-06T22:00,16.7,62,0,1,1005.8,30,3.01
2023-01-06T23:00,16.3,64,0,1,1005.9,30,3.16
2023-01-07T00:00,16.3,64,0,1,1005.6,32,3.23
2023-01-07T01:00,15.8,64,0,1,1005.3,33,3.23
2023-01-07T02:00,15.6,65,0,1,1004.9,33,3.27
2023-01-07T03:00,15.5,64,0,1,1004.6,25,3.09
2023-01-07T04:00,14,69,0,0,1004.1,19,2.68
2023-01-07T05:00,13.7,70,0,0,1003.9,15,2.33
2023-01-07T06:00,13.4,68,0,1,1003.8,21,1.75
2023-01-07T07:00,12.4,72,0,0,1004.7,13,1.7
2023-01-07T08:00,12.8,70,0,0,1004.8,10,2.47
2023-01-07T09:00,13.2,67,0,0,1005.2,1,3.14
2023-01-07T10:00,18,47,0,0,1005.2,0,3.19
2023-01-07T11:00,19,46,0,0,1004.9,0,3.16
2023-01-07T12:00,19.7,46,0,0,1003.9,2,3.06
2023-01-07T13:00,22.8,38,0,0,1002.8,1,2.69
2023-01-07T14:00,23.2,38,0,0,1001.8,8,2.27
2023-01-07T15:00,23.3,38,0,0,1001.5,8,2.12
2023-01-07T16:00,22.7,40,0,0,1001.1,7,2.08
2023-01-07T17:00,22.6,36,0,0,1001.2,7,1.63
2023-01-07T18:00,16.7,60,0,0,1001.7,10,1.61
2023-01-07T19:00,16.5,62,0,0,1002.6,11,1.64
2023-01-07T20:00,16.3,65,0,0,1002.7,9,1.66
2023-01-07T21:00,15.7,70,0,0,1002.9,11,1.62
2023-01-07T22:00,14.2,77,0,1,1003.1,25,1.32
2023-01-07T23:00,13.6,81,0,1,1003.3,48,1.4
2023-01-08T00:00,14.1,79,0,1,1003.2,47,1.41
2023-01-08T01:00,14,79,0,1,1002.8,47,1.41
2023-01-08T02:00,13.6,80,0,2,1002.7,63,1.2
2023-01-08T03:00,13.6,80,0,3,1002.7,93,1.22
2023-01-08T04:00,14,77,0,3,1002.4,100,1.43
2023-01-08T05:00,14.3,76,0,3,1002.5,100,1.33
2023-01-08T06:00,14.7,76,0,3,1002.6,100,1.35
2023-01-08T07:00,14.9,75,0,3,1003.3,100,1.64
2023-01-08T08:00,14.9,73,0,3,1004.1,100,1.7
2023-01-08T09:00,14.7,72,0,3,1004.4,100,1.36
2023-01-08T10:00,16.9,59,0,3,1005,90,1.2
2023-01-08T11:00,17.1,55,0,2,1004.8,66,1.72
2023-01-08T12:00,17.7,48,0,2,1004.2,62,1.8
2023-01-08T13:00,19.2,46,0,2,1003.2,62,1.94
2023-01-08T14:00,19.7,45,0,2,1002.3,67,2.13
2023-01-08T15:00,20.4,44,0,2,1001.9,63,2.13
2023-01-08T16:00,19.5,50,0,2,1001.5,67,1.86
2023-01-08T17:00,19.5,50,0,2,1001.8,58,1.44
2023-01-08T18:00,16.9,64,0.1,51,1002.3,69,1.06
2023-01-08T19:00,15.8,73,1.3,61,1003.1,74,1.39
2023-01-08T20:00,15.2,78,0,1,1003.1,44,1.63
2023-01-08T21:00,14.5,83,0,2,1003.3,51,1.13
2023-01-08T22:00,14.4,86,0,2,1003.5,64,1.14
2023-01-08T23:00,14.5,87,0,2,1003.4,51,1.06
2023-01-09T00:00,14.7,87,0,2,1003.4,50,1.08
2023-01-09T01:00,14.5,87,0,2,1003.1,59,1.06
2023-01-09T02:00,14.5,87,0,3,1003,100,1.28
2023-01-09T03:00,14.4,87,0,3,1002.7,100,1.48
2023-01-09T04:00,14.4,86,0.3,51,1002.6,100,1.64
2023-01-09T05:00,14.4,86,0,3,1002.4,100,1.86
2023-01-09T06:00,14.5,84,0,3,1002.5,100,1.49
2023-01-09T07:00,14.8,83,0,3,1003,100,1.75
2023-01-09T08:00,14.8,81,0,3,1003.6,100,1.7
2023-01-09T09:00,15.1,80,0,3,1004.1,100,1.78
2023-01-09T10:00,15.9,80,0,3,1004.4,100,1.86
2023-01-09T11:00,15.7,82,0.8,53,1004.3,100,1.94
2023-01-09T12:00,16.1,84,0.7,53,1003.7,100,2.14
2023-01-09T13:00,16.5,85,0.5,53,1002.3,100,2
2023-01-09T14:00,16.4,88,0.4,51,1001.6,100,2.15
2023-01-09T15:00,16.4,90,0.1,51,1001.3,100,2.51
2023-01-09T16:00,16,95,0.5,53,1001.9,100,2.9
2023-01-09T17:00,15.6,97,0.5,53,1002.1,100,2.47
2023-01-09T18:00,15.1,97,0.4,51,1002.6,100,1.84
2023-01-09T19:00,15,98,0.4,51,1003.3,100,2.01
2023-01-09T20:00,15.2,99,0.4,51,1003.5,100,1.92
2023-01-09T21:00,15.3,99,0.1,51,1003.5,100,1.63
2023-01-09T22:00,15.4,100,0,3,1003.6,100,1.64
2023-01-09T23:00,15.5,100,0.1,51,1003.7,100,1.61
2023-01-10T00:00,15.4,100,0.2,51,1003.4,100,1.7
2023-01-10T01:00,15.3,100,0.1,51,1002.7,100,1.78
2023-01-10T02:00,15.4,99,0.1,51,1002.6,100,1.79
2023-01-10T03:00,15.4,99,0,3,1002.3,100,1.93
2023-01-10T04:00,15.3,98,0.1,51,1002.1,100,2.06
2023-01-10T05:00,15.2,98,0.2,51,1002.1,100,2.06
2023-01-10T06:00,15.2,98,0.2,51,1002.4,100,1.84
2023-01-10T07:00,15.3,97,0.1,51,1002.8,100,2.24
2023-01-10T08:00,15.3,97,0.1,51,1003.2,100,2.4
2023-01-10T09:00,15.5,97,0,3,1003.8,100,2.47
2023-01-10T10:00,16.2,94,0.1,51,1004,100,2.55
2023-01-10T11:00,16.1,94,0,3,1004.1,100,2.92
2023-01-10T12:00,15.9,96,0,3,1003.3,100,3.16
2023-01-10T13:00,16.2,91,0,3,1002.3,100,2.97
2023-01-10T14:00,16.1,93,0,3,1001.8,100,2.38
2023-01-10T15:00,16.1,92,0.4,51,1001.6,100,2.25
2023-01-10T16:00,15.9,92,0.2,51,1001.2,100,2.33
2023-01-10T17:00,15.9,93,0.1,51,1001.3,100,2.33
2023-01-10T18:00,15.7,97,0,3,1001.8,100,1.8
2023-01-10T19:00,15.7,96,0,3,1002.3,100,2.2
2023-01-10T20:00,15.8,96,0,3,1002.4,100,2.41
2023-01-10T21:00,15.9,96,0,3,1002.6,100,2.34
2023-01-10T22:00,15.9,95,0,3,1002.3,100,2.22
2023-01-10T23:00,15.9,96,0,3,1002.4,100,1.75
2023-01-11T00:00,16,95,0,3,1002.2,100,1.39
2023-01-11T01:00,15.9,95,0.1,51,1002.2,100,1.13
2023-01-11T02:00,15.9,95,0.1,51,1002.1,100,1.14
2023-01-11T03:00,15.8,96,0.5,53,1001.6,100,1.39
2023-01-11T04:00,15.5,98,0.4,51,1001.1,100,1.41
2023-01-11T05:00,15.5,98,0.3,51,1000.9,100,1.63
2023-01-11T06:00,15.5,100,0.1,51,1000.9,100,1.56
2023-01-11T07:00,15.4,100,0.1,51,1001.7,100,1.58
2023-01-11T08:00,15.4,100,0.3,51,1001.9,100,1.77
2023-01-11T09:00,15.5,100,0.1,51,1002.3,96,1.84
2023-01-11T10:00,17.2,95,0,3,1002.4,100,2.12
2023-01-11T11:00,17.5,91,0,3,1002,100,2.33
2023-01-11T12:00,17.8,91,0,3,1001.1,100,2.27
2023-01-11T13:00,18.5,86,0,3,1000.4,100,2.02
2023-01-11T14:00,18.6,86,0,3,999.7,100,2.28
2023-01-11T15:00,19.1,83,0,3,998.8,100,2.55
2023-01-11T16:00,19.4,82,0,3,998.8,100,1.97
2023-01-11T17:00,19.3,82,0,3,998.7,100,1.56
2023-01-11T18:00,17.8,92,0,3,999.2,100,1.03
2023-01-11T19:00,17.3,94,0,3,999.4,96,1.28
2023-01-11T20:00,16.8,96,0,2,999.8,72,1.22
2023-01-11T21:00,16.9,95,0,2,999.9,75,1.04
2023-01-11T22:00,16.7,97,0,2,1000.2,72,0.91
2023-01-11T23:00,16.6,98,0,3,1000.3,91,0.81
2023-01-12T00:00,16.7,98,0.1,51,1000.2,100,0.82
2023-01-12T01:00,16.5,98,0.2,51,999.6,100,0.85
2023-01-12T02:00,16.4,99,0.2,51,999.3,100,0.95
2023-01-12T03:00,16.3,99,0,3,998.7,100,1.24
2023-01-12T04:00,16.4,99,0,3,997.9,100,1.41
2023-01-12T05:00,16.4,98,0,3,997.7,100,1.51
2023-01-12T06:00,16.9,98,0,3,997.7,100,1.75
2023-01-12T07:00,16.8,98,0.1,51,998.2,100,1.9
2023-01-12T08:00,16.8,98,0.1,51,998.5,100,1.81
2023-01-12T09:00,16.9,97,0,3,998.5,100,1.81
2023-01-12T10:00,18.9,92,0.1,51,998.7,97,1.6
2023-01-12T11:00,19.6,90,0.3,51,998.9,95,1.32
2023-01-12T12:00,20.6,85,0.1,51,998.2,98,1.41
2023-01-12T13:00,21.4,81,0,3,996.8,100,1.46
2023-01-12T14:00,21.5,80,0,3,996,100,1.61
2023-01-12T15:00,21.4,80,0.1,51,995.6,100,1.75
2023-01-12T16:00,21.4,82,0,3,995.4,100,1.84
2023-01-12T17:00,21.1,84,0,3,995.3,100,1.93
2023-01-12T18:00,20.7,87,0,3,996.1,100,1.39
2023-01-12T19:00,20.6,88,0,3,996.1,85,1.53
2023-01-12T20:00,20.3,89,0,3,996.4,93,1.6
2023-01-12T21:00,19.9,91,0,3,996.1,91,1.96
2023-01-12T22:00,19.7,91,0,3,996.3,95,2.33
2023-01-12T23:00,19.8,92,0,3,996.1,94,2.56
2023-01-13T00:00,19.5,93,0,3,995.8,100,2.44
2023-01-13T01:00,19.1,95,0,3,995.3,100,2.3
2023-01-13T02:00,19.2,95,0,3,995.1,100,2.08
2023-01-13T03:00,19.1,95,0.1,51,994.7,100,1.72
2023-01-13T04:00,19.3,95,0.2,51,994.3,100,1.89
2023-01-13T05:00,19.2,95,0.3,51,994.1,100,2.25
2023-01-13T06:00,19.4,96,0.4,51,993.5,100,2.3
2023-01-13T07:00,19.4,96,0.5,53,994.1,100,1.56
2023-01-13T08:00,19.5,96,0.4,51,995.1,100,1.39
2023-01-13T09:00,19.8,96,0.4,51,995.4,99,1.63
2023-01-13T10:00,21.6,95,0.2,51,995.7,100,1.77
2023-01-13T11:00,21.8,96,0.1,51,995.6,100,2.2
2023-01-13T12:00,21.8,96,0.1,51,994.5,100,2.6
2023-01-13T13:00,22.8,91,0.1,51,993.9,100,2.9
2023-01-13T14:00,23.6,85,0.1,51,992.7,100,2.51
2023-01-13T15:00,23.7,81,0.1,51,992.3,100,2.63
2023-01-13T16:00,23.6,82,0.1,51,992,100,2.41
2023-01-13T17:00,23.7,81,0,3,992.2,100,2.4
2023-01-13T18:00,22.1,92,0,3,992,100,1.46
2023-01-13T19:00,22,93,0,3,992.6,100,1.7
2023-01-13T20:00,21.5,94,0,3,992.7,100,1.72
2023-01-13T21:00,21.7,93,0,2,992.6,77,2.01
2023-01-13T22:00,21.6,95,0,3,992.9,98,2.26
2023-01-13T23:00,21.7,95,0.1,51,992.9,81,2.1
2023-01-14T00:00,21.4,96,0.1,51,992.5,100,1.7
2023-01-14T01:00,21.1,97,0.1,51,992.5,100,1.87
2023-01-14T02:00,21,97,0.1,51,992.3,100,1.86
2023-01-14T03:00,20.9,97,0.5,53,992.3,100,1.98
2023-01-14T04:00,19.8,96,0.6,53,992.1,100,1.64
2023-01-14T05:00,20,96,0.1,51,992,95,1.42
2023-01-14T06:00,19.7,98,0,3,992.4,100,0.2
2023-01-14T07:00,19.2,98,0,3,992.9,100,0.73
2023-01-14T08:00,19.7,96,0,3,993.3,94,0.95
2023-01-14T09:00,20.4,97,0,3,993.6,81,1.08
2023-01-14T10:00,23.2,86,0.1,51,994.1,44,0.94
2023-01-14T11:00,24,84,0.2,51,994.1,54,1.55
2023-01-14T12:00,24.6,80,0.2,51,993.4,26,1.71
2023-01-14T13:00,26.9,66,0.2,51,992.1,50,2
2023-01-14T14:00,27.1,64,0.1,51,991.1,29,2.21
2023-01-14T15:00,27.3,64,0.1,51,990.5,20,2.1
2023-01-14T16:00,26.8,65,0,0,990.1,16,2.02
2023-01-14T17:00,26.5,68,0,0,990.7,19,1.12
2023-01-14T18:00,22.6,83,0,1,990.3,37,1.58
2023-01-14T19:00,22.3,86,0.1,51,991.4,40,1.36
2023-01-14T20:00,22.5,85,0.1,51,991.9,33,1.21
2023-01-14T21:00,22.2,85,0.1,51,992.6,31,1.8
2023-01-14T22:00,21,85,0,1,993.9,43,2.96
2023-01-14T23:00,19.8,83,0,2,994.4,56,3.67
2023-01-15T00:00,19.1,82,0,3,995.2,82,3.96
2023-01-15T01:00,17.6,81,0,2,995.5,70,4.54
2023-01-15T02:00,17.5,81,0,3,995.9,95,4.24
2023-01-15T03:00,17.6,81,0,3,996.1,100,4.44
2023-01-15T04:00,16.5,80,0.1,51,996.6,100,4.75
2023-01-15T05:00,16.3,80,0,3,997.2,88,5.19
2023-01-15T06:00,14.4,79,0,3,996.5,84,3.89
2023-01-15T07:00,13.6,78,0,2,997.5,63,4.74
2023-01-15T08:00,13.3,76,0,2,999,69,5.48
2023-01-15T09:00,13.4,74,0,3,1000.4,100,5.95
2023-01-15T10:00,12.8,72,0,3,1001.1,100,5.89
2023-01-15T11:00,13.1,70,0,3,1001.4,85,5.64
2023-01-15T12:00,13.4,69,0,2,1000.5,60,5.41
2023-01-15T13:00,12.8,66,0,2,999.9,65,5.38
2023-01-15T14:00,12.3,67,0,2,998.8,55,5.46
2023-01-15T15:00,11.5,68,0,2,998.7,54,5.81
2023-01-15T16:00,10.2,69,0,2,999.2,59,5.9
2023-01-15T17:00,9.9,70,0,3,1000.3,100,5.94
2023-01-15T18:00,9.1,68,0,3,1000.8,100,4.9
2023-01-15T19:00,8.8,68,0,3,1001.7,100,5.66
2023-01-15T20:00,8.6,69,0,3,1003.2,100,5.89
2023-01-15T21:00,8.4,70,0,3,1003.7,100,5.89
2023-01-15T22:00,7.9,69,0,3,1004.6,100,5.76
2023-01-15T23:00,7.9,69,0,3,1005.1,100,5.6
2023-01-16T00:00,7.8,69,0,3,1005.3,100,5.41
2023-01-16T01:00,7,72,0,3,1005.6,100,5.28
2023-01-16T02:00,7.1,70,0,3,1005.4,100,5.47
2023-01-16T03:00,6.9,69,0,3,1005.5,100,5.57
2023-01-16T04:00,6.5,68,0,3,1004.9,100,5.54
2023-01-16T05:00,6.5,68,0,3,1004.8,86,5.42
2023-01-16T06:00,6.7,63,0,3,1005.1,100,4.74
2023-01-16T07:00,6.5,63,0,3,1006.1,100,5.03
2023-01-16T08:00,6.5,65,0,3,1006.8,100,5.2
2023-01-16T09:00,6.6,65,0,3,1007.2,100,4.83
2023-01-16T10:00,7.4,62,0,3,1007.9,100,4.44
2023-01-16T11:00,7.4,63,0,3,1007.9,100,4.24
2023-01-16T12:00,7,64,0,3,1007.1,100,4.11
2023-01-16T13:00,7.6,63,0,3,1005.9,100,4.14
2023-01-16T14:00,7.9,62,0,3,1005.1,100,4.22
2023-01-16T15:00,8.2,62,0,3,1004.5,100,4.11
2023-01-16T16:00,8,63,0,3,1004.5,100,4.15
2023-01-16T17:00,8.2,63,0,3,1005,100,4.3
2023-01-16T18:00,7.9,65,0,3,1005.2,100,3.85
2023-01-16T19:00,7.8,65,0,3,1006.1,100,3.94
2023-01-16T20:00,7.9,66,0,3,1006.4,100,3.67
2023-01-16T21:00,8.1,66,0,3,1006.8,100,3.31
2023-01-16T22:00,8.2,66,0,3,1006.9,100,3.28
2023-01-16T23:00,8.2,66,0,3,1007.3,100,3.22
2023-01-17T00:00,8.1,67,0,3,1007.7,97,3.23
2023-01-17T01:00,7.6,70,0,3,1007,96,3.09
2023-01-17T02:00,7.4,71,0,3,1006.9,100,3.09
2023-01-17T03:00,7.4,71,0,3,1007,98,3.16
2023-01-17T04:00,7.1,71,0,3,1006.8,100,3.32
2023-01-17T05:00,7,69,0,3,1006.9,100,3.48
2023-01-17T06:00,7.1,68,0,3,1007.4,100,2.86
2023-01-17T07:00,7,66,0,3,1007.8,95,2.95
2023-01-17T08:00,7.1,65,0,3,1008.5,97,3.13
2023-01-17T09:00,7.3,65,0,3,1008.4,88,3.31
2023-01-17T10:00,9.6,58,0,1,1008.7,50,3.31
2023-01-17T11:00,10.1,58,0,1,1008.1,42,3.35
2023-01-17T12:00,10.8,57,0,1,1007.1,42,3.57
2023-01-17T13:00,12.5,54,0,1,1006,44,3.54
2023-01-17T14:00,12.6,54,0,1,1005.1,45,3.71
2023-01-17T15:00,12.3,55,0,3,1004.9,82,3.82
2023-01-17T16:00,12,57,0,3,1004.8,100,3.73
2023-01-17T17:00,11.6,58,0,3,1005.7,100,3.69
2023-01-17T18:00,10.7,58,0,3,1006.3,100,3.14
2023-01-17T19:00,10.6,56,0,3,1007.1,100,3.51
2023-01-17T20:00,10.7,55,0,3,1008,100,3.7
2023-01-17T21:00,10.6,56,0,3,1008.7,100,3.67
2023-01-17T22:00,10,55,0,3,1008.9,83,3.89
2023-01-17T23:00,9.6,56,0,2,1009,53,4.14
2023-01-18T00:00,9.3,58,0,2,1009,66,4.05
2023-01-18T01:00,9.1,58,0,3,1008.8,100,4.05
2023-01-18T02:00,9.1,56,0,3,1008.9,100,4.02
2023-01-18T03:00,9.1,55,0,3,1008.9,100,4.02
2023-01-18T04:00,8.5,55,0,3,1008.7,100,3.92
2023-01-18T05:00,8.3,55,0,3,1008.7,100,3.99
2023-01-18T06:00,8,56,0,3,1008.3,100,3.64
2023-01-18T07:00,8,54,0,3,1009.9,100,3.92
2023-01-18T08:00,8.1,54,0,3,1010.5,100,3.9
2023-01-18T09:00,8.2,55,0,3,1010.9,100,3.64
2023-01-18T10:00,11,46,0,2,1011.3,64,3.83
2023-01-18T11:00,11.7,44,0,0,1010.7,11,3.85
2023-01-18T12:00,12.2,43,0,0,1009.2,4,3.85
2023-01-18T13:00,15,39,0,0,1007.1,0,3.64
2023-01-18T14:00,15.3,39,0,0,1005.8,0,3.35
2023-01-18T15:00,15.4,40,0,0,1004.6,0,3.01
2023-01-18T16:00,15.5,43,0,0,1004.2,1,2.98
2023-01-18T17:00,15.3,43,0,0,1004.3,0,2.86
2023-01-18T18:00,12.6,53,0,0,1004,0,2.06
2023-01-18T19:00,11.7,56,0,0,1004.9,0,1.7
2023-01-18T20:00,11.2,57,0,0,1005.5,0,1.75
2023-01-18T21:00,10.7,59,0,0,1006.1,0,1.84
2023-01-18T22:00,9.9,62,0,0,1006.5,0,1.62
2023-01-18T23:00,9.3,65,0,0,1006.9,0,1.71
2023-01-19T00:00,9,66,0,0,1006.8,0,1.62
2023-01-19T01:00,7.9,70,0,0,1006.4,2,1.7
2023-01-19T02:00,7.7,71,0,0,1006.5,0,1.8
2023-01-19T03:00,7.5,72,0,0,1006.2,0,1.66
