time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2015-07-31T11:00,30.9,65,0.3,51,995.2,49,1.68
2015-07-31T12:00,30.9,66,0.5,53,994.7,48,1.91
2015-07-31T13:00,32.2,63,0.1,51,994.2,43,2.2
2015-07-31T14:00,32.8,62,0,2,993.8,61,2.3
2015-07-31T15:00,33,62,0.2,51,993.3,36,2.3
2015-07-31T16:00,32.4,64,0.1,51,992.6,39,2.2
2015-07-31T17:00,30.7,68,0.1,51,992.4,73,2
2015-07-31T18:00,29,78,0.2,51,992.9,50,0.85
2015-07-31T19:00,28.4,81,0.2,51,992.9,55,1.02
2015-07-31T20:00,28.1,81,0,1,993.3,48,1.52
2015-07-31T21:00,28.1,81,0,1,994.2,41,1.24
2015-07-31T22:00,26.4,88,0,1,994.2,34,1
2015-07-31T23:00,26,89,0,1,994.7,32,1.03
2015-08-01T00:00,25.8,90,0,1,994.6,32,0.94
2015-08-01T01:00,24.9,93,0,1,994.6,31,0.72
2015-08-01T02:00,24.6,93,0,1,994.2,35,0.67
2015-08-01T03:00,24.9,93,0,2,993.7,54,0.89
2015-08-01T04:00,24.3,95,0,3,993.8,85,0.76
2015-08-01T05:00,24.4,94,0,3,994,100,0.63
2015-08-01T06:00,25.5,91,0,2,994.3,64,0.71
2015-08-01T07:00,26,90,0,2,994.7,51,1.12
2015-08-01T08:00,27.3,86,0,1,995,35,0.95
2015-08-01T09:00,28.1,82,0,1,995.4,35,1.08
2015-08-01T10:00,30.9,64,0,2,995.5,56,1.49
2015-08-01T11:00,31.2,63,0.1,51,995.5,50,1.64
2015-08-01T12:00,31.5,61,0.2,51,995,57,1.94
2015-08-01T13:00,32.6,55,0.1,51,994.6,72,1.97
2015-08-01T14:00,32.5,57,0.2,51,994.1,73,2.1
2015-08-01T15:00,32.5,58,0,3,993.5,81,2.15
2015-08-01T16:00,32.8,60,0,1,992.8,42,2.02
2015-08-01T17:00,31.6,62,0,1,992.6,37,1.82
2015-08-01T18:00,30,73,0,0,992.9,17,1.33
2015-08-01T19:00,29.1,78,0,0,992.6,5,1.44
2015-08-01T20:00,28.2,80,0,0,993.1,7,1.66
2015-08-01T21:00,27.8,81,0,0,994.1,2,1.6
2015-08-01T22:00,25.9,88,0,0,994.6,2,1.61
2015-08-01T23:00,25.3,91,0,0,994.9,1,1.6
