time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2019-01-01T00:00,6.3,82,0,3,1012.1,82,3.86
2019-01-01T01:00,6.4,81,0,2,1011.9,63,3.86
2019-01-01T02:00,6.4,80,0,2,1011.7,53,3.79
2019-01-01T03:00,6.4,80,0,1,1011.5,48,3.76
2019-01-01T04:00,6,79,0,1,1011.3,36,3.86
2019-01-01T05:00,5.9,80,0,1,1011.2,31,4.11
2019-01-01T06:00,5.8,79,0,1,1011.6,21,3.67
2019-01-01T07:00,5.7,78,0,1,1012.4,22,3.51
2019-01-01T08:00,6.2,77,0,1,1013.3,32,4.22
2019-01-01T09:00,6.9,75,0,1,1012.9,23,4.74
2019-01-01T10:00,9.5,67,0,1,1012.7,23,4.74
2019-01-01T11:00,9.6,67,0,1,1011.5,26,4.79
2019-01-01T12:00,9.6,67,0,0,1009.9,16,4.62
2019-01-01T13:00,11,64,0,1,1008.5,32,4.43
2019-01-01T14:00,11,64,0,1,1008,28,4.37
2019-01-01T15:00,11,65,0,1,1008.1,35,4.24
2019-01-01T16:00,10.6,67,0,2,1008.3,51,4.27
2019-01-01T17:00,10.4,68,0,2,1008.7,63,3.88
2019-01-01T18:00,10.5,68,0,2,1009.3,51,3.54
2019-01-01T19:00,9.9,68,0,2,1009.9,59,3.54
2019-01-01T20:00,9.4,69,0,2,1010.3,60,3.45
2019-01-01T21:00,9.2,68,0,2,1010.7,64,3.37
2019-01-01T22:00,8.6,72,0,2,1010.8,65,3.35
2019-01-01T23:00,8.4,73,0,2,1011,74,3.45
2019-01-02T00:00,8.3,74,0,2,1011,78,3.48
2019-01-02T01:00,8.2,75,0.1,51,1010.9,71,3.2
2019-01-02T02:00,8.1,76,0.1,51,1010.5,87,3.32
2019-01-02T03:00,8,77,0.1,51,1010.2,89,3.51
2019-01-02T04:00,7.7,79,0,2,1009.9,77,3.61
2019-01-02T05:00,7.4,85,0,3,1010,100,3.55
2019-01-02T06:00,7.3,82,0,3,1009.6,100,3.44
2019-01-02T07:00,7.3,81,0,3,1010.5,100,3.4
2019-01-02T08:00,7.4,80,0,3,1011.2,82,3.58
2019-01-02T09:00,7.7,79,0,3,1011.6,82,3.68
2019-01-02T10:00,9.8,71,0,2,1011.9,76,3.58
2019-01-02T11:00,10.7,69,0,2,1011.2,80,3.76
2019-01-02T12:00,11.6,66,0,2,1010.1,69,3.83
2019-01-02T13:00,12.9,64,0,3,1008.8,82,3.93
2019-01-02T14:00,13,64,0,3,1008.1,100,3.96
2019-01-02T15:00,13,64,0,3,1007.8,100,3.89
2019-01-02T16:00,12.5,66,0,3,1007.8,100,3.83
2019-01-02T17:00,12,66,0,3,1008.4,100,3.64
2019-01-02T18:00,10,74,0,3,1008.6,100,3.2
2019-01-02T19:00,9.9,74,0,3,1009.5,100,3.2
2019-01-02T20:00,9.8,75,0,3,1010.2,100,3.2
2019-01-02T21:00,9.8,75,0,3,1010.3,100,3.1
2019-01-02T22:00,9.5,77,0,3,1010.2,100,2.95
2019-01-02T23:00,9.5,77,0.1,51,1010.1,100,2.95
2019-01-03T00:00,9.4,78,0.2,51,1010,100,2.73
2019-01-03T01:00,9.3,81,0.1,51,1009.6,100,2.51
2019-01-03T02:00,9.3,82,0.1,51,1009.4,100,2.55
2019-01-03T03:00,9.3,82,0.1,51,1009,100,2.51
2019-01-03T04:00,9,85,0.1,51,1008.4,100,2.64
2019-01-03T05:00,8.9,86,0,3,1008.3,100,2.64
2019-01-03T06:00,8.6,92,0,3,1008.2,100,2.56
2019-01-03T07:00,8.7,92,0.1,51,1008.8,100,2.69
2019-01-03T08:00,8.8,92,0,3,1009.6,100,2.56
2019-01-03T09:00,8.8,92,0,3,1010.4,100,3.02
2019-01-03T10:00,10.7,85,0,3,1010.5,100,2.88
2019-01-03T11:00,10.9,85,0,3,1010,100,3.08
2019-01-03T12:00,11.2,84,0,3,1008.8,100,2.66
2019-01-03T13:00,13.5,79,0,3,1007.8,100,2.75
2019-01-03T14:00,13.6,79,0,3,1006.5,100,2.64
2019-01-03T15:00,14.5,76,0,3,1006,83,2.82
2019-01-03T16:00,14.5,78,0,3,1006,100,2.64
2019-01-03T17:00,14.4,79,0,3,1006.6,100,2.47
2019-01-03T18:00,13.7,85,0,3,1007,100,1.65
2019-01-03T19:00,13.5,85,0,3,1007.8,100,1.79
2019-01-03T20:00,13.3,86,0,3,1007.9,100,1.94
2019-01-03T21:00,13.2,86,0.1,51,1007.7,100,1.84
2019-01-03T22:00,12.6,90,0,3,1007.6,100,1.84
2019-01-03T23:00,12.5,91,0,3,1007.1,91,1.7
2019-01-04T00:00,12.5,91,0,3,1007,90,1.7
2019-01-04T01:00,12.4,92,0.1,51,1006.7,100,1.63
2019-01-04T02:00,12.3,93,0.2,51,1006.5,100,1.56
2019-01-04T03:00,12.2,94,0,3,1006.1,100,1.49
2019-01-04T04:00,12.3,96,0,3,1005.7,100,1.27
2019-01-04T05:00,12.5,96,0,2,1005.9,60,1.35
2019-01-04T06:00,12.3,95,0,3,1005.9,81,1.3
2019-01-04T07:00,11.9,97,0,2,1007,67,1.35
2019-01-04T08:00,13,93,0,2,1007.5,55,1.49
2019-01-04T09:00,13.9,88,0,2,1007.8,54,1.35
2019-01-04T10:00,16.9,78,0,1,1008.3,35,1.28
2019-01-04T11:00,17.6,75,0,1,1007.4,44,1.14
2019-01-04T12:00,18.4,73,0,2,1006.3,53,0.85
2019-01-04T13:00,20.1,71,0,1,1005.1,38,0.64
2019-01-04T14:00,20.1,73,0,1,1004,37,0.4
2019-01-04T15:00,20.7,73,0,1,1003.7,44,0.1
2019-01-04T16:00,20.6,77,0,2,1003.5,76,0.41
2019-01-04T17:00,20.3,81,0,3,1004,98,1.02
2019-01-04T18:00,18.9,86,0,3,1004,100,0.92
2019-01-04T19:00,18.9,87,0,3,1005.1,100,1.1
2019-01-04T20:00,18.7,88,0,3,1004.8,100,1.02
2019-01-04T21:00,18.4,88,0,3,1005.2,100,1.08
2019-01-04T22:00,18.1,89,0,3,1005.1,100,1.21
2019-01-04T23:00,17.7,89,0,3,1004.9,100,1.25
2019-01-05T00:00,17.5,87,0,3,1004.6,95,1.34
2019-01-05T01:00,17.1,87,0,3,1004.2,97,1.49
2019-01-05T02:00,16.8,85,0.1,51,1004.2,96,1.58
2019-01-05T03:00,16.5,85,0,3,1003.7,95,1.71
2019-01-05T04:00,15.9,85,0,3,1003.2,95,1.75
2019-01-05T05:00,15.7,84,0,3,1003,96,1.79
2019-01-05T06:00,15.7,84,0,3,1002.5,100,1.44
2019-01-05T07:00,15.7,83,0,3,1003.7,100,1.58
2019-01-05T08:00,15.5,82,0,3,1004,100,1.84
2019-01-05T09:00,15.3,83,0,3,1004.7,100,1.77
2019-01-05T10:00,15.9,82,0,3,1005.5,100,1.71
2019-01-05T11:00,15.9,82,0,3,1005.4,100,1.77
2019-01-05T12:00,16.1,82,0.1,51,1004.9,100,1.77
2019-01-05T13:00,16.9,77,0,3,1003.7,100,1.96
2019-01-05T14:00,17.3,77,0,3,1003.3,100,2.18
2019-01-05T15:00,16.7,79,0,3,1003,100,2.34
2019-01-05T16:00,15.8,81,0,3,1002.6,100,2.28
2019-01-05T17:00,15.7,81,0,3,1003.4,98,2.44
2019-01-05T18:00,15.2,79,0,3,1003.7,93,2.33
2019-01-05T19:00,15,78,0,3,1004.7,100,2.75
2019-01-05T20:00,14.5,79,0,3,1005.4,100,2.98
2019-01-05T21:00,14.2,80,0,3,1006.1,100,3.32
2019-01-05T22:00,13.4,82,0,3,1006.3,100,3.51
2019-01-05T23:00,13.2,83,0,3,1006,100,3.49
2019-01-06T00:00,13.1,84,0,3,1005.8,100,3.26
2019-01-06T01:00,12.8,86,0,3,1005.6,100,3.18
2019-01-06T02:00,12.9,86,0,3,1005.6,100,2.95
2019-01-06T03:00,13,86,0.1,51,1005.1,100,2.95
2019-01-06T04:00,12.8,85,0.1,51,1005.2,100,3.2
2019-01-06T05:00,12.9,85,0,3,1005.4,100,3.48
2019-01-06T06:00,12.3,84,0,3,1005.2,100,3.42
2019-01-06T07:00,12.2,84,0,3,1006,100,3.68
2019-01-06T08:00,12,82,0,3,1006.7,100,3.85
2019-01-06T09:00,12.2,82,0,3,1007.2,100,3.89
2019-01-06T10:00,13.5,75,0,3,1007.8,100,3.83
2019-01-06T11:00,13.7,75,0,3,1007,100,3.74
2019-01-06T12:00,13.8,75,0,3,1005.8,100,3.44
2019-01-06T13:00,14.7,71,0,3,1004.6,100,3.08
2019-01-06T14:00,15.2,71,0,3,1003.8,100,2.64
2019-01-06T15:00,15.4,71,0,3,1003.4,100,2.34
2019-01-06T16:00,15.5,74,0,3,1003.7,100,2.08
2019-01-06T17:00,15.4,75,0,3,1003.9,100,2.02
2019-01-06T18:00,15.5,77,0,3,1004.4,100,1.46
2019-01-06T19:00,15.2,79,0,3,1004.9,100,1.43
2019-01-06T20:00,15,80,0,3,1005.2,100,1.34
2019-01-06T21:00,14.4,84,0,3,1005.4,100,1.25
2019-01-06T22:00,14,88,0,3,1005.2,100,1.03
2019-01-06T23:00,14.1,88,0,3,1005.1,100,0.89
2019-01-07T00:00,13.3,92,0,3,1004.8,100,0.89
2019-01-07T01:00,13,94,0,3,1004.6,100,0.89
2019-01-07T02:00,12.8,95,0,3,1004.3,100,1.08
2019-01-07T03:00,13,94,0,3,1003.9,89,1.06
2019-01-07T04:00,13.1,94,0,2,1003.6,63,1.2
2019-01-07T05:00,13.1,94,0,2,1003.7,59,1.27
2019-01-07T06:00,13.9,89,0,3,1003.9,80,1.06
2019-01-07T07:00,13.8,89,0,2,1004.2,73,1.28
2019-01-07T08:00,14.1,88,0,2,1004.8,77,1.42
2019-01-07T09:00,15.2,84,0,2,1005.2,73,1.22
2019-01-07T10:00,17.3,77,0,2,1005.8,71,1.17
2019-01-07T11:00,18,76,0,3,1005.4,81,1.08
2019-01-07T12:00,18.8,75,0,3,1004.4,92,0.71
2019-01-07T13:00,20.1,72,0,3,1003.4,100,0.5
2019-01-07T14:00,20.3,72,0,3,1002.9,100,0.36
2019-01-07T15:00,20.2,72,0,3,1002.5,100,0.54
2019-01-07T16:00,20,75,0,3,1002.5,100,0.78
2019-01-07T17:00,20,77,0,3,1002.9,100,1.06
2019-01-07T18:00,18.8,80,0,3,1002.8,100,1.17
2019-01-07T19:00,17.9,85,0,3,1003.3,100,1.14
2019-01-07T20:00,17.6,86,0,3,1003.9,100,1.34
2019-01-07T21:00,17.2,87,0,3,1004.2,100,1.2
2019-01-07T22:00,16.8,85,0,3,1004.3,100,1.6
2019-01-07T23:00,16.3,84,0,3,1004.4,100,2.22
2019-01-08T00:00,15.7,82,0,3,1004.6,100,2.75
2019-01-08T01:00,14.7,82,0,3,1005,100,2.98
2019-01-08T02:00,14.2,82,0,3,1004.8,100,3.04
2019-01-08T03:00,14.2,81,0,3,1004.7,100,3.1
2019-01-08T04:00,13.8,81,0,3,1004.7,100,3.35
2019-01-08T05:00,13.9,81,0,3,1005,100,3.64
2019-01-08T06:00,13.8,78,0,3,1005.3,100,3.13
2019-01-08T07:00,13.9,79,0,3,1005.3,100,3.1
2019-01-08T08:00,13.9,81,0,3,1006.2,97,3.4
2019-01-08T09:00,14.3,80,0,3,1006.6,88,3.76
2019-01-08T10:00,15.6,74,0,2,1006.7,79,3.76
2019-01-08T11:00,16.3,72,0,3,1005.8,87,3.71
2019-01-08T12:00,16.5,71,0,3,1004.9,89,3.58
2019-01-08T13:00,17.6,67,0,3,1003.9,87,3.53
2019-01-08T14:00,17.7,68,0,3,1002.8,93,3.35
2019-01-08T15:00,17.3,69,0,3,1002.4,89,3.26
2019-01-08T16:00,16.6,72,0,3,1002.3,100,3.23
2019-01-08T17:00,16.3,72,0,3,1003.6,100,3.01
2019-01-08T18:00,15,77,0.1,51,1004.5,100,2.43
2019-01-08T19:00,14.8,77,0,3,1005.4,100,2.57
2019-01-08T20:00,14.5,78,0,3,1006.1,100,2.75
2019-01-08T21:00,14.2,78,0,3,1007,100,2.98
2019-01-08T22:00,13.3,79,0,2,1007.4,79,3.2
2019-01-08T23:00,12.9,80,0,2,1007.1,71,3.2
2019-01-09T00:00,12.6,81,0,2,1007.1,61,3.1
2019-01-09T01:00,12.3,82,0,2,1006.7,58,3
2019-01-09T02:00,12,84,0,2,1006.4,55,2.97
2019-01-09T03:00,12.1,83,0,2,1006.3,57,2.39
2019-01-09T04:00,11.5,86,0,2,1006.1,53,2.16
2019-01-09T05:00,11.7,84,0,2,1005.9,52,2.11
2019-01-09T06:00,11.7,82,0,2,1006.5,68,1.75
2019-01-09T07:00,11.9,81,0,2,1007.2,75,1.56
2019-01-09T08:00,12.5,80,0,3,1007.5,95,1.77
2019-01-09T09:00,13.2,79,0,3,1007.8,100,1.84
2019-01-09T10:00,15.1,73,0,3,1007.8,90,1.91
2019-01-09T11:00,16.2,70,0,1,1006.8,47,1.91
2019-01-09T12:00,17.3,68,0,1,1005.6,21,1.84
2019-01-09T13:00,19.4,64,0,0,1004.5,20,1.64
2019-01-09T14:00,19.6,64,0,1,1003.3,35,1.5
2019-01-09T15:00,19.8,64,0,1,1003.1,46,1.58
2019-01-09T16:00,19.3,69,0,1,1002.8,23,1.61
2019-01-09T17:00,19.1,72,0,0,1003.2,17,1.17
2019-01-09T18:00,15.3,88,0,0,1003.5,19,1.5
2019-01-09T19:00,14.8,91,0,1,1003.7,31,1.8
2019-01-09T20:00,14.5,93,0,1,1004,30,1.84
2019-01-09T21:00,14.9,93,0,1,1004.3,22,1.52
2019-01-09T22:00,14.3,96,0,1,1004.6,28,1.3
2019-01-09T23:00,14.6,95,0,2,1004.7,53,1.08
2019-01-10T00:00,14.8,93,0,3,1004.6,94,1.25
2019-01-10T01:00,14.9,91,0,3,1004.1,96,1.56
2019-01-10T02:00,14.8,90,0,3,1003.6,93,1.41
2019-01-10T03:00,14.6,88,0,3,1003.7,100,1.36
2019-01-10T04:00,14.2,89,0,3,1003.6,100,1.39
2019-01-10T05:00,14.1,89,0,3,1003.5,98,1.43
2019-01-10T06:00,14.2,87,0,3,1003.9,100,1.3
2019-01-10T07:00,13.9,88,0,3,1004.4,95,1.3
2019-01-10T08:00,14.4,86,0,2,1004.9,68,1.42
2019-01-10T09:00,15.3,84,0,1,1005,28,1.36
2019-01-10T10:00,19.2,73,0,1,1005,29,1.35
2019-01-10T11:00,20.6,69,0,1,1004.4,22,1.44
2019-01-10T12:00,21.4,67,0,1,1003.2,26,1.17
2019-01-10T13:00,22.9,64,0,2,1002.1,52,0.36
2019-01-10T14:00,23.2,65,0,2,1000.8,78,0.54
2019-01-10T15:00,23.6,62,0,3,1001.1,100,0.98
2019-01-10T16:00,22.8,69,0,3,1000.8,100,1.5
2019-01-10T17:00,22.3,73,0,3,1001.4,100,1.49
2019-01-10T18:00,19.8,80,0,3,1002,100,1.35
2019-01-10T19:00,19.6,81,0,3,1002.2,100,1.25
2019-01-10T20:00,19.3,82,0,3,1002.5,100,1.08
2019-01-10T21:00,19,83,0,3,1002.6,100,0.92
2019-01-10T22:00,18.6,85,0,3,1002.6,100,0.81
2019-01-10T23:00,17.9,88,0,3,1002.6,84,0.78
2019-01-11T00:00,17.5,89,0,2,1002.5,67,0.78
2019-01-11T01:00,16.7,92,0,2,1002.4,53,0.78
2019-01-11T02:00,16,94,0,2,1001.7,60,0.85
2019-01-11T03:00,16,93,0,2,1001.6,55,1.06
2019-01-11T04:00,15.7,94,0,1,1001.4,45,1.13
2019-01-11T05:00,15.7,93,0,1,1001.2,45,1.12
2019-01-11T06:00,15.3,98,0,1,1001,39,1
2019-01-11T07:00,15.1,99,0,2,1001.6,52,0.82
2019-01-11T08:00,15.9,96,0,2,1002.8,55,0.71
2019-01-11T09:00,17.1,92,0,2,1003.6,52,0.67
2019-01-11T10:00,19.8,83,0,1,1003.8,48,0.41
2019-01-11T11:00,21,79,0,1,1003.4,47,0.41
2019-01-11T12:00,21.8,78,0,2,1002.5,63,1
2019-01-11T13:00,23.7,69,0,2,1001,68,1.71
2019-01-11T14:00,23.8,69,0,3,999.8,83,2.06
2019-01-11T15:00,23.4,71,0,2,999.4,78,2.22
2019-01-11T16:00,23.3,73,0,2,999.4,72,2.14
2019-01-11T17:00,22.6,76,0,1,999.8,38,1.84
2019-01-11T18:00,20.3,86,0,1,999.7,29,1.8
2019-01-11T19:00,19.7,89,0,1,1000.4,26,1.17
2019-01-11T20:00,19.6,91,0,1,1001,31,1.2
2019-01-11T21:00,20.1,89,0,2,1001.3,74,1.63
2019-01-11T22:00,19.3,89,0,3,1001.5,90,1.02
2019-01-11T23:00,18.4,90,0,3,1001.8,100,1.3
2019-01-12T00:00,18.2,86,0,3,1001.7,100,1.52
2019-01-12T01:00,17,86,0,3,1001.6,100,1.71
2019-01-12T02:00,16.6,85,0,3,1001.5,100,1.9
2019-01-12T03:00,16.3,83,0,3,1001.1,100,2.06
2019-01-12T04:00,15.5,80,0,3,1001.3,100,2.35
2019-01-12T05:00,15.5,79,0,3,1001.4,100,2.79
2019-01-12T06:00,15.7,75,0,3,1001.6,100,2.56
2019-01-12T07:00,15.3,76,0,3,1002.8,95,2.37
2019-01-12T08:00,15.4,76,0,3,1003.3,100,2.33
2019-01-12T09:00,15.7,79,0,3,1004,88,2.51
2019-01-12T10:00,18.4,70,0,2,1003.9,78,2.34
2019-01-12T11:00,19.1,68,0,2,1003.3,61,2.28
2019-01-12T12:00,20.1,68,0,1,1002.4,47,2.16
2019-01-12T13:00,22.6,62,0,1,1001.1,31,2.12
2019-01-12T14:00,22.8,63,0,0,1000.2,14,2.12
2019-01-12T15:00,23.2,62,0,0,999.8,18,2.12
2019-01-12T16:00,22.8,65,0,1,999.9,31,2.32
2019-01-12T17:00,22,66,0,1,1000.6,34,2.01
2019-01-12T18:00,19.3,75,0,0,1000.5,7,1.43
2019-01-12T19:00,18.5,78,0,0,1001.1,5,1.34
2019-01-12T20:00,18.3,79,0,0,1001.6,6,1.44
2019-01-12T21:00,17.6,82,0,1,1001.6,21,1.35
2019-01-12T22:00,16.7,85,0,1,1001.6,32,1.27
2019-01-12T23:00,16.9,83,0,1,1001.8,41,1.28
2019-01-13T00:00,17.1,80,0,1,1001.8,47,1.3
2019-01-13T01:00,16.8,77,0,2,1002,71,1.39
2019-01-13T02:00,16.8,75,0,3,1002,100,1.7
2019-01-13T03:00,16.3,75,0,3,1001.9,100,1.88
2019-01-13T04:00,15.8,76,0,3,1002.1,100,1.97
2019-01-13T05:00,15.9,77,0,3,1002.1,100,2.01
2019-01-13T06:00,16.3,75,0,3,1002.6,100,1.75
2019-01-13T07:00,16.3,76,0,3,1003.1,100,1.72
2019-01-13T08:00,16.4,77,0,3,1003.9,100,1.66
2019-01-13T09:00,16.7,78,0,3,1004.4,100,1.61
2019-01-13T10:00,18.3,72,0,3,1004.3,98,1.61
2019-01-13T11:00,19.6,71,0,2,1003.8,75,1.62
2019-01-13T12:00,20.4,70,0,2,1002.6,69,1.84
2019-01-13T13:00,22.2,64,0,3,1001.6,96,2
2019-01-13T14:00,22.3,63,0,2,1000.4,77,2.1
2019-01-13T15:00,22.2,63,0,3,1000.4,81,2.4
2019-01-13T16:00,21.3,67,0,2,1000.3,60,3
2019-01-13T17:00,20.8,67,0,2,1000.9,58,3.01
2019-01-13T18:00,18,73,0,1,1001,30,2.02
2019-01-13T19:00,17.1,76,0,1,1001.5,29,1.84
2019-01-13T20:00,16.9,77,0,1,1001.9,25,1.84
2019-01-13T21:00,16.8,76,0,1,1002,27,1.58
2019-01-13T22:00,15.8,80,0,1,1001.9,31,1.52
2019-01-13T23:00,15.9,79,0,1,1002,33,1.34
2019-01-14T00:00,16.2,78,0,1,1002,35,1.39
2019-01-14T01:00,16,78,0,1,1001.8,42,1.34
2019-01-14T02:00,15.8,79,0,1,1001.9,32,1.39
2019-01-14T03:00,15.5,81,0,1,1001.9,46,1.57
2019-01-14T04:00,15,84,0,1,1002.1,41,1.58
2019-01-14T05:00,14.8,85,0,1,1001.9,45,1.7
2019-01-14T06:00,15.1,81,0,3,1002.3,82,1.48
2019-01-14T07:00,14.9,84,0,2,1002.8,62,1.72
2019-01-14T08:00,15.2,83,0,1,1003.2,37,1.78
2019-01-14T09:00,15.7,83,0,2,1003.5,52,1.7
2019-01-14T10:00,19.2,70,0,1,1003.3,48,1.7
2019-01-14T11:00,19.6,70,0,2,1002.7,67,1.63
2019-01-14T12:00,20,70,0,3,1001.5,88,1.35
2019-01-14T13:00,22.8,61,0,2,1000.4,68,0.92
2019-01-14T14:00,23.1,61,0,3,999.4,100,0.22
2019-01-14T15:00,22.9,61,0,3,999.2,100,0.22
2019-01-14T16:00,22.4,67,0,3,999.3,100,0.42
2019-01-14T17:00,21.9,79,0,3,999.7,100,0.32
2019-01-14T18:00,20.1,79,0.1,51,999.9,100,1.02
2019-01-14T19:00,19.9,81,0.2,51,1000.5,100,0.58
2019-01-14T20:00,19.4,89,0.3,51,1001,100,0.86
2019-01-14T21:00,19.5,88,0.3,51,1001,100,0.82
2019-01-14T22:00,18.6,93,0.2,51,1001.4,100,0.86
2019-01-14T23:00,18.3,95,0.1,51,1001.3,100,0.64
2019-01-15T00:00,17.7,97,0,3,1001,100,0.63
2019-01-15T01:00,17.4,99,0,3,1000.7,100,0.71
2019-01-15T02:00,17.6,99,0.1,51,1000.5,100,0.72
2019-01-15T03:00,17.8,98,0.4,51,1000.5,100,1.36
2019-01-15T04:00,17.3,96,0.5,53,1000.8,100,2.24
2019-01-15T05:00,16.7,95,0.3,51,1001.3,100,3.1
2019-01-15T06:00,15.6,96,0.5,53,1002,100,2.79
2019-01-15T07:00,14.9,95,0.5,53,1002.5,100,2.79
2019-01-15T08:00,14.3,97,0.5,53,1003.5,100,2.79
2019-01-15T09:00,14.1,97,0.3,51,1004.1,100,2.69
2019-01-15T10:00,14.9,94,0.5,53,1004.4,100,2.56
2019-01-15T11:00,15.1,93,0.2,51,1004.2,100,2.66
2019-01-15T12:00,15.2,91,0.1,51,1003.6,100,2.79
2019-01-15T13:00,15.7,86,0,3,1002.4,100,2.97
2019-01-15T14:00,16,83,0,3,1001.8,100,3.35
2019-01-15T15:00,15.9,82,0,3,1001.2,92,3.67
2019-01-15T16:00,15.7,82,0,2,1001.5,68,3.74
2019-01-15T17:00,16.1,79,0,1,1001.9,47,3.96
2019-01-15T18:00,15.1,78,0,2,1001.7,77,3.07
2019-01-15T19:00,15.2,76,0,2,1002.9,70,3.4
2019-01-15T20:00,15.1,74,0,3,1003.5,83,3.9
2019-01-15T21:00,15.1,72,0,3,1004,100,4.18
2019-01-15T22:00,14.4,71,0,2,1004.5,62,4.24
2019-01-15T23:00,13.9,71,0,2,1004.4,73,4.24
2019-01-16T00:00,13.7,71,0,2,1004.4,58,4.27
2019-01-16T01:00,12.9,71,0,2,1004.3,68,4.27
2019-01-16T02:00,12.7,72,0,2,1004.4,60,4.14
2019-01-16T03:00,12.4,73,0,2,1004.1,68,3.89
2019-01-16T04:00,11.4,75,0,3,1004.2,80,3.98
2019-01-16T05:00,11,76,0,2,1004.1,59,4.05
2019-01-16T06:00,10.8,75,0,3,1004.5,97,3.42
2019-01-16T07:00,10.8,75,0,2,1004.6,55,3.31
2019-01-16T08:00,11,74,0,1,1005.4,46,3.62
2019-01-16T09:00,11.7,73,0,1,1006,34,3.68
2019-01-16T10:00,13.4,67,0,1,1005.8,32,3.64
2019-01-16T11:00,14.3,65,0,1,1005.6,23,3.68
2019-01-16T12:00,14.4,65,0,1,1004.6,39,3.73
2019-01-16T13:00,15,63,0,2,1003.1,54,3.73
2019-01-16T14:00,14.8,64,0,3,1002.3,81,3.76
2019-01-16T15:00,14.7,64,0,3,1002.1,100,3.86
2019-01-16T16:00,14.4,65,0,3,1002.4,100,3.96
2019-01-16T17:00,13.7,66,0,3,1003.2,100,4
2019-01-16T18:00,12.6,66,0,3,1004.1,100,3.35
2019-01-16T19:00,11.6,67,0,3,1005.3,100,3.93
2019-01-16T20:00,11.1,69,0,3,1005.9,100,3.86
2019-01-16T21:00,11,70,0,3,1006.2,100,3.58
2019-01-16T22:00,10.9,72,0,3,1006.4,100,3.3
2019-01-16T23:00,11,72,0,3,1005.9,100,3.12
2019-01-17T00:00,11.2,72,0,2,1005.7,57,2.97
2019-01-17T01:00,10.6,73,0,1,1005.2,35,2.92
2019-01-17T02:00,10.3,74,0,1,1005.2,37,3.04
2019-01-17T03:00,10,75,0,1,1005.4,37,3.34
2019-01-17T04:00,9.6,76,0,1,1005.4,41,2.94
2019-01-17T05:00,9.8,75,0,2,1005.4,53,2.77
2019-01-17T06:00,10.1,75,0,3,1006,83,3.04
2019-01-17T07:00,10,76,0,3,1006.4,81,3.35
2019-01-17T08:00,9.9,77,0,2,1007.2,64,3.42
2019-01-17T09:00,10.5,75,0,1,1007.8,29,3.49
2019-01-17T10:00,13.4,65,0,0,1007.9,8,3.53
2019-01-17T11:00,14.4,63,0,0,1007.3,12,3.53
2019-01-17T12:00,15.2,62,0,0,1006.5,6,3.45
2019-01-17T13:00,17.7,55,0,0,1005.3,3,3.42
2019-01-17T14:00,18.2,54,0,0,1004.2,5,3.29
2019-01-17T15:00,18.2,55,0,0,1003.7,1,3.1
2019-01-17T16:00,17.7,57,0,0,1003.7,1,3.2
2019-01-17T17:00,17.1,59,0,0,1004.1,0,3.13
2019-01-17T18:00,14.1,66,0,0,1004.5,0,2.12
2019-01-17T19:00,13.2,67,0,0,1005.3,0,2.96
2019-01-17T20:00,12.3,68,0,0,1005.9,0,3.26
2019-01-17T21:00,11.4,71,0,0,1006.5,0,3.07
2019-01-17T22:00,10.1,76,0,0,1006.9,0,2.69
2019-01-17T23:00,9.3,81,0,0,1007.1,1,2.19
2019-01-18T00:00,9,83,0,0,1006.9,0,1.66
2019-01-18T01:00,8.6,85,0,0,1006.6,0,1.48
2019-01-18T02:00,8.6,87,0,0,1006.1,0,1.66
2019-01-18T03:00,8.8,86,0,0,1005.8,4,1.75
2019-01-18T04:00,8,89,0,0,1005.4,14,1.79
2019-01-18T05:00,8.3,89,0,1,1005.7,21,1.66
2019-01-18T06:00,8.7,86,0,1,1006.3,28,1.48
2019-01-18T07:00,8.5,87,0,1,1006.6,46,1.2
2019-01-18T08:00,9.5,81,0,2,1007.4,66,1.63
2019-01-18T09:00,10.1,80,0,2,1007.4,61,1.41
2019-01-18T10:00,13.4,69,0,1,1007.8,23,1.27
2019-01-18T11:00,14.6,66,0,0,1007.4,1,1.35
2019-01-18T12:00,15.4,63,0,0,1005.7,1,1.2
2019-01-18T13:00,18.4,54,0,0,1004.6,19,1.06
2019-01-18T14:00,18.7,54,0,1,1003.5,43,0.78
2019-01-18T15:00,19,55,0,2,1002.7,68,0.32
2019-01-18T16:00,19.3,58,0,2,1002.7,59,0.1
2019-01-18T17:00,19.3,58,0,2,1002.6,52,0.2
2019-01-18T18:00,16.4,77,0,2,1002.8,62,1.1
2019-01-18T19:00,16.6,74,0,2,1003.1,71,1.21
2019-01-18T20:00,16.6,72,0,2,1003.3,72,0.81
2019-01-18T21:00,16.6,73,0,3,1003.5,91,0.58
2019-01-18T22:00,15,85,0,3,1003.8,86,0.81
2019-01-18T23:00,14.7,86,0,2,1003.8,78,0.92
2019-01-19T00:00,13.7,91,0,2,1003.7,75,0.92
2019-01-19T01:00,13.4,95,0,2,1003.1,66,0.73
2019-01-19T02:00,13.9,92,0,1,1003.1,41,0.71
2019-01-19T03:00,13.8,91,0,1,1002.7,32,0.91
2019-01-19T04:00,13.3,95,0,1,1002.4,42,0.8
2019-01-19T05:00,13.2,95,0,2,1002.6,53,0.91
2019-01-19T06:00,12.8,98,0,2,1002.8,59,0.92
