time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2021-01-26T05:00,16.4,82,0,2,1000.2,79,1.33
2021-01-26T06:00,17.2,75,0,1,1000.7,23,1.53
2021-01-26T07:00,16.8,72,0,0,1001,14,2.26
2021-01-26T08:00,16.6,69,0,0,1001.9,11,3.06
2021-01-26T09:00,16.6,69,0,0,1002.4,14,3.2
2021-01-26T10:00,20.3,55,0,0,1002.7,9,3.05
2021-01-26T11:00,21.5,53,0,0,1002.3,2,2.69
2021-01-26T12:00,22.5,51,0,0,1001.3,1,2.53
2021-01-26T13:00,24.7,46,0,0,999.8,1,2.26
2021-01-26T14:00,25.2,45,0,0,998.4,0,2.21
2021-01-26T15:00,25.5,45,0,0,997.8,0,2.5
2021-01-26T16:00,24.5,47,0,0,997.5,0,3
2021-01-26T17:00,24,49,0,0,997.9,1,3.3
2021-01-26T18:00,20.9,55,0,0,998,0,2.33
2021-01-26T19:00,20.4,56,0,0,998.7,2,3.01
2021-01-26T20:00,19.8,55,0,0,999.3,5,3.59
2021-01-26T21:00,18.7,58,0,0,1000.1,9,3.7
2021-01-26T22:00,17.2,62,0,0,1000.8,5,3.31
2021-01-26T23:00,16.4,65,0,0,1000.9,2,3.13
2021-01-27T00:00,15.9,67,0,0,1001.1,3,2.95
2021-01-27T01:00,15.4,69,0,0,1001.1,11,2.75
2021-01-27T02:00,15.2,70,0,1,1001.2,23,2.78
2021-01-27T03:00,15.1,70,0,1,1000.9,23,2.66
2021-01-27T04:00,14.7,69,0,1,1000.9,23,2.47
2021-01-27T05:00,14.7,68,0,1,1001.1,33,2.33
2021-01-27T06:00,14.9,66,0,2,1001.7,79,2.01
2021-01-27T07:00,14.7,68,0,3,1001.8,83,2.22
2021-01-27T08:00,14.8,67,0,2,1002.6,64,2.22
2021-01-27T09:00,15.3,66,0,2,1002.7,63,2
2021-01-27T10:00,19,54,0,1,1003.1,41,1.63
2021-01-27T11:00,20,52,0,1,1002.5,32,1.2
2021-01-27T12:00,21,50,0,1,1001.7,24,0.89
2021-01-27T13:00,24.7,41,0,1,1000.5,27,0.4
2021-01-27T14:00,25.1,41,0,1,999,37,0.5
2021-01-27T15:00,25.2,40,0,2,998.1,59,1
2021-01-27T16:00,25.6,40,0,3,997.6,98,1.2
2021-01-27T17:00,25.4,40,0,2,998,54,1.41
2021-01-27T18:00,21.3,53,0,1,998,28,2.04
2021-01-27T19:00,20.3,55,0,0,998.3,13,1.9
2021-01-27T20:00,20,55,0,0,999.2,13,2.02
2021-01-27T21:00,18.9,60,0,0,1000,13,1.9
2021-01-27T22:00,17.5,67,0,1,1001.1,32,1.41
2021-01-27T23:00,16.4,74,0,1,1001.5,34,1.6
2021-01-28T00:00,16.6,76,0,1,1002,38,1.53
2021-01-28T01:00,15.4,83,0,2,1002,54,1.21
2021-01-28T02:00,16.3,78,0,2,1002.5,52,0.5
2021-01-28T03:00,16.1,78,0,1,1002.7,49,1.71
2021-01-28T04:00,16.1,69,0,2,1003,53,3.04
2021-01-28T05:00,15.2,62,0,1,1003.4,39,3.93
2021-01-28T06:00,14.8,59,0,1,1003.5,45,3.38
2021-01-28T07:00,14.3,61,0,1,1004.7,41,3.64
2021-01-28T08:00,14.4,62,0,1,1005.7,45,4.31
2021-01-28T09:00,14.7,66,0,1,1006,25,4.72
2021-01-28T10:00,17.3,54,0,0,1006.3,11,4.78
2021-01-28T11:00,18.2,51,0,0,1006.1,5,4.66
2021-01-28T12:00,18.4,50,0,0,1005.3,1,4.69
2021-01-28T13:00,20,44,0,0,1004.1,0,4.63
2021-01-28T14:00,20.4,43,0,0,1003.4,1,4.92
2021-01-28T15:00,20.3,44,0,0,1002.8,1,4.94
2021-01-28T16:00,19.5,43,0,0,1002.5,0,4.85
2021-01-28T17:00,19.1,43,0,0,1002.7,0,4.57
2021-01-28T18:00,16.9,47,0,0,1003.2,1,2.92
2021-01-28T19:00,16.4,47,0,0,1004.2,0,3.21
2021-01-28T20:00,15.8,46,0,0,1005.2,1,3.62
2021-01-28T21:00,15.5,45,0,0,1005.5,4,3.79
2021-01-28T22:00,14.3,45,0,0,1006.4,7,3.96
2021-01-28T23:00,13.5,45,0,0,1006.3,11,3.96
2021-01-29T00:00,13.1,47,0,0,1006.5,13,3.9
2021-01-29T01:00,11.8,50,0,0,1006.4,12,3.81
2021-01-29T02:00,11.6,52,0,0,1006.3,15,3.72
2021-01-29T03:00,11.5,53,0,0,1006.2,17,3.62
2021-01-29T04:00,10,58,0,0,1005.8,13,3.31
2021-01-29T05:00,9.7,60,0,0,1005.8,14,3.18
2021-01-29T06:00,10,58,0,0,1006.2,10,2.68
2021-01-29T07:00,9.8,59,0,0,1006.8,5,2.56
2021-01-29T08:00,10.3,57,0,0,1007.5,1,3.05
2021-01-29T09:00,10.8,58,0,0,1007.2,1,3.06
2021-01-29T10:00,15.7,41,0,0,1007.9,1,2.83
2021-01-29T11:00,16.8,39,0,0,1007.3,0,2.69
2021-01-29T12:00,17.7,37,0,0,1006.1,0,2.22
2021-01-29T13:00,21.1,28,0,0,1005,0,1.72
2021-01-29T14:00,21.5,27,0,0,1003.8,0,1.22
2021-01-29T15:00,21.8,26,0,0,1002.8,1,1
2021-01-29T16:00,22.1,28,0,0,1002.6,0,0.85
2021-01-29T17:00,21.9,27,0,0,1002.6,0,0.82
2021-01-29T18:00,17.3,39,0,0,1002.8,1,0.32
2021-01-29T19:00,16.6,39,0,0,1003,0,0.32
2021-01-29T20:00,13.7,48,0,0,1003.4,0,1.32
2021-01-29T21:00,13.7,48,0,0,1004,0,1.97
2021-01-29T22:00,12.1,58,0,0,1004.2,0,1.75
2021-01-29T23:00,10.9,66,0,0,1004.8,0,1.78
2021-01-30T00:00,10.5,68,0,0,1005,0,1.78
2021-01-30T01:00,9.4,74,0,0,1005.1,0,1.71
2021-01-30T02:00,8.9,76,0,0,1005,0,1.71
2021-01-30T03:00,8.6,79,0,0,1005,1,1.6
2021-01-30T04:00,7.7,82,0,0,1004.7,0,1.4
2021-01-30T05:00,7.7,82,0,0,1004.7,2,1.4
2021-01-30T06:00,8.2,83,0,0,1005.1,1,1.4
2021-01-30T07:00,8.1,84,0,0,1005.5,2,1.4
2021-01-30T08:00,9.6,77,0,0,1006.4,5,1.61
2021-01-30T09:00,11.2,67,0,0,1006.9,7,1.22
2021-01-30T10:00,17.3,39,0,0,1007.3,7,1.22
2021-01-30T11:00,18.8,36,0,0,1006.8,6,1.1
2021-01-30T12:00,19.5,34,0,0,1005.9,6,1
2021-01-30T13:00,23.3,24,0,0,1004.6,6,0.7
2021-01-30T14:00,23.7,23,0,0,1003.4,2,0.28
2021-01-30T15:00,23.8,24,0,0,1002.8,5,0.22
2021-01-30T16:00,24,25,0,0,1002.4,7,0.3
2021-01-30T17:00,23.8,24,0,0,1002.7,3,0.41
2021-01-30T18:00,19.3,35,0,0,1002.8,1,1.02
2021-01-30T19:00,18.6,37,0,0,1003.1,2,1
2021-01-30T20:00,15.2,46,0,0,1003.6,1,1.84
2021-01-30T21:00,14.5,50,0,0,1003.9,0,1.97
2021-01-30T22:00,12.8,60,0,0,1004.7,0,1.8
2021-01-30T23:00,11.6,68,0,0,1004.8,0,1.77
